Timestamp,1,2,2a,2b,2c,2d,3,4,5,6,7,8,9,10,10a,10b,10c,11,11a,11b,11c,12,13a,13b,14,15,16,17,17a,17b,17c,18,19,20,21,22a,22b,22c,22d,23,24
2023-08-24 11:18:05,Chaithanya ,Metro station(ಮೆಟ್ರೋ ಸ್ಟೇಷನ್),,,Rashtreeya Vidyalaya Road (green line),Mantri Square Sampige Road (green line),Ramaiah University ,School/College (ಶಾಲೆ/ಕಾಲೇಜು),Near Samarthanam NGO JP ,Home (ಮನೆ),11:05:00,Metro (ಮೆಟ್ರೋ),60,Auto Rickshaw (ಆಟೋರಿಕ್ಷಾ),5,2 km to 2.5 km (2 ರಿಂದ 2.5 ಕೀ. ಮೀ),8,Auto Rickshaw (ಆಟೋರಿಕ್ಷಾ),15,> 5 km (>5 ಕೀ. ಮೀ),5,For both access and egress trips (ಆಕ್ಸೆಸ್ ಟ್ರಿಪ್ ಮತ್ತು ಎಗ್ರೆಸ್ ಟ್ರಿಪ್ ಗಾಗಿ),,,Metro card (ಮೆಟ್ರೋ ಕಾರ್ಡ್),135,Low crowding - All seats AND up to 25% of standing space occupied (ಕಡಿಮೆ ಜನಸಂದಣಿ - ಎಲ್ಲಾ ಆಸನಗಳು ಮತ್ತು 25% ನಿಲ್ಲುವ ಜಾಗ ತುಂಬಿರುತ್ತದೆ),Female (ಹೆಣ್ಣು),,I will use same mode(s) as reported for this trip (ನಾನು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತೇನೆ),I was using same mode(s) as reported for this trip (ನಾನು ಈ ಮೊದಲು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತಿದ್ದೆ),18-25 yrs (18-25 ವರ್ಷ),Postgraduate (ಸ್ನಾತಕೋತ್ತರ ಪದವಿ),Employed Private (ಖಾಸಗಿ ಉದ್ಯೋಗ),,1,1,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. (ಹೌದು, ನಾನು ಸೈಕಲ್ ಅನ್ನು ಹೊಂದಿದ್ದೇನೆ ಅಥವಾ ನಾನು ಸೈಕಲ್ ಖರೀದಿಸುತ್ತೇನೆ, ಮತ್ತು ನನ್ನ ಮನೆ ಮತ್ತು ಮೆಟ್ರೋ ನಿಲ್ದಾಣದ ನಡುವಿನ ಪ್ರಸ್ತುತ ಪ್ರಯಾಣದ ಪರಿಸ್ಥಿತಿಗಳಲ್ಲಿ ಅದನ್ನು ಬಳಸುತ್ತೇನೆ).","Transportation routes are not organized, autos are very expensive "
2023-08-24 11:23:55,Haani,Metro station(ಮೆಟ್ರೋ ಸ್ಟೇಷನ್),,,Rashtreeya Vidyalaya Road (green line),Indiranagar (purple line),Daily dump ,Work/Business place (ಕೆಲಸ/ವ್ಯಾಪಾರದ ಸ್ಥಳ),"Rv road,near Taza thindi",Home (ಮನೆ),10:30:00,Metro (ಮೆಟ್ರೋ),60,Drove and parked a two-Wheeler (ದ್ವಿಚಕ್ರ ವಾಹನ ಚಾಲನೆ ಮತ್ತು ಪಾರ್ಕಿಂಗ್),15,1.5 km to 2 km (1.5 ರಿಂದ 2 ಕೀ. ಮೀ),8,Yulu,15,1 km to 1.5 km (1 ರಿಂದ 1.5 ಕೀ. ಮೀ),2,For neither access nor egress trips (ಆಕ್ಸೆಸ್ ಟ್ರಿಪ್ ಮತ್ತು ಎಗ್ರೆಸ್ ಟ್ರಿಪ್ ಎರಡಕ್ಕೂ ಬಳಸುವುದಿಲ್ಲ),,,Metro card (ಮೆಟ್ರೋ ಕಾರ್ಡ್),0,Low crowding - All seats AND up to 25% of standing space occupied (ಕಡಿಮೆ ಜನಸಂದಣಿ - ಎಲ್ಲಾ ಆಸನಗಳು ಮತ್ತು 25% ನಿಲ್ಲುವ ಜಾಗ ತುಂಬಿರುತ್ತದೆ),Female (ಹೆಣ್ಣು),,I will use same mode(s) as reported for this trip (ನಾನು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತೇನೆ),I was using same mode(s) as reported for this trip (ನಾನು ಈ ಮೊದಲು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತಿದ್ದೆ),36-45 yrs (36-45 ವರ್ಷ),Graduate (ಪದವಿ),Employed Private (ಖಾಸಗಿ ಉದ್ಯೋಗ),,1,1,1,0,"No, I will not use a bicycle. (ಇಲ್ಲ, ನಾನು ಸೈಕಲ್ ಬಳಸುವುದಿಲ್ಲ).",Bicycle for 15 rupees is expensive for me.
2023-08-24 11:25:36,Chaithanya ,Metro station(ಮೆಟ್ರೋ ಸ್ಟೇಷನ್),,,Silk Institute (green line),Rashtreeya Vidyalaya Road (green line),Near metro RC,Friend/Relative’s place (ಸ್ನೇಹಿತರ/ಸಂಬಂಧಿಕರ ಸ್ಥಳ),Deeksha PU near silk institute ,Home (ಮನೆ),11:00:00,Metro (ಮೆಟ್ರೋ),22,Drove and parked a car (ಕಾರು ಚಾಲನೆ ಮತ್ತು ಪಾರ್ಕಿಂಗ್),2,1 km to 1.5 km (1 ರಿಂದ 1.5 ಕೀ. ಮೀ),8,Walk (ನಡಿಗೆ),2,< 0.5 km (<0.5 ಕೀ. ಮೀ),,For access trip only (ಆಕ್ಸೆಸ್ ಟ್ರಿಪ್ ಗಾಗಿ ಮಾತ್ರ),,,Metro card (ಮೆಟ್ರೋ ಕಾರ್ಡ್),0,Low crowding - All seats AND up to 25% of standing space occupied (ಕಡಿಮೆ ಜನಸಂದಣಿ - ಎಲ್ಲಾ ಆಸನಗಳು ಮತ್ತು 25% ನಿಲ್ಲುವ ಜಾಗ ತುಂಬಿರುತ್ತದೆ),Female (ಹೆಣ್ಣು),,I will use same mode(s) as reported for this trip (ನಾನು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತೇನೆ),I was not making this trip earlier (ನಾನು ಈ ಮೊದಲು ಈ ಪ್ರಯಾಣ ಮಾಡುತ್ತಿರಲಿಲ್ಲ),18-25 yrs (18-25 ವರ್ಷ),Graduate (ಪದವಿ),Student (ವಿದ್ಯಾರ್ಥಿ),,2,0,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. (ಹೌದು, ನಾನು ಸೈಕಲ್ ಅನ್ನು ಹೊಂದಿದ್ದೇನೆ ಅಥವಾ ನಾನು ಸೈಕಲ್ ಖರೀದಿಸುತ್ತೇನೆ, ಮತ್ತು ನನ್ನ ಮನೆ ಮತ್ತು ಮೆಟ್ರೋ ನಿಲ್ದಾಣದ ನಡುವಿನ ಪ್ರಸ್ತುತ ಪ್ರಯಾಣದ ಪರಿಸ್ಥಿತಿಗಳಲ್ಲಿ ಅದನ್ನು ಬಳಸುತ್ತೇನೆ).",Metro is convenient 
2023-08-24 11:33:07,Haani,Metro station(ಮೆಟ್ರೋ ಸ್ಟೇಷನ್),,,Rashtreeya Vidyalaya Road (green line),Mahalakshmi (green line),Nandini layout ,Home (ಮನೆ),Silk board ,Other (ಇತರೆ),10:30:00,Metro (ಮೆಟ್ರೋ),105,Auto Rickshaw (ಆಟೋರಿಕ್ಷಾ),60,> 5 km (>5 ಕೀ. ಮೀ),8,Auto Rickshaw (ಆಟೋರಿಕ್ಷಾ),15,2 km to 2.5 km (2 ರಿಂದ 2.5 ಕೀ. ಮೀ),5,For egress trip only (ಎಗ್ರೆಸ್ ಟ್ರಿಪ್ ಗಾಗಿ ಮಾತ್ರ),,,Metro card (ಮೆಟ್ರೋ ಕಾರ್ಡ್),140,Low crowding - All seats AND up to 25% of standing space occupied (ಕಡಿಮೆ ಜನಸಂದಣಿ - ಎಲ್ಲಾ ಆಸನಗಳು ಮತ್ತು 25% ನಿಲ್ಲುವ ಜಾಗ ತುಂಬಿರುತ್ತದೆ),Female (ಹೆಣ್ಣು),,I will use same mode(s) as reported for this trip (ನಾನು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತೇನೆ),I was using same mode(s) as reported for this trip (ನಾನು ಈ ಮೊದಲು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತಿದ್ದೆ),18-25 yrs (18-25 ವರ್ಷ),Graduate (ಪದವಿ),Employed Private (ಖಾಸಗಿ ಉದ್ಯೋಗ),,0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. (ಹೌದು, ನಾನು ಸೈಕಲ್ ಅನ್ನು ಹೊಂದಿದ್ದೇನೆ ಅಥವಾ ನಾನು ಸೈಕಲ್ ಖರೀದಿಸುತ್ತೇನೆ, ಮತ್ತು ನನ್ನ ಮನೆ ಮತ್ತು ಮೆಟ್ರೋ ನಿಲ್ದಾಣದ ನಡುವೆ ಸುರಕ್ಷಿತ ಸೈಕ್ಲಿಂಗ್ ಮಾರ್ಗ ಲಭ್ಯವಿದ್ದರೆ ಅದನ್ನು ಬಳಸುತ್ತೇನೆ).",-
2023-08-24 11:38:01,Sudeep,Metro station(ಮೆಟ್ರೋ ಸ್ಟೇಷನ್),,,Indiranagar (purple line),Trinity (purple line),Trinity central mall opposite ,Work/Business place (ಕೆಲಸ/ವ್ಯಾಪಾರದ ಸ್ಥಳ),"100 feet road, Indira Nagar ",Work/Business place (ಕೆಲಸ/ವ್ಯಾಪಾರದ ಸ್ಥಳ),11:22:00,Metro (ಮೆಟ್ರೋ),20,Walk (ನಡಿಗೆ),8,0.5 to 1 km (0.5 ರಿಂದ 1 ಕೀ. ಮೀ),8,Walk (ನಡಿಗೆ),10,0.5 to 1 km (0.5 ರಿಂದ 1 ಕೀ. ಮೀ),,For access trip only (ಆಕ್ಸೆಸ್ ಟ್ರಿಪ್ ಗಾಗಿ ಮಾತ್ರ),,,Metro card (ಮೆಟ್ರೋ ಕಾರ್ಡ್),0,No crowding  - 50-75% of seats occupied (ಜನಸಂದಣಿ ಇರುವುದಿಲ್ಲ - 50-75% ಆಸನಗಳು ತುಂಬಿರುತ್ತವೆ),Male (ಪುರುಷ),,I will use same mode(s) as reported for this trip (ನಾನು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತೇನೆ),I was using same mode(s) as reported for this trip (ನಾನು ಈ ಮೊದಲು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತಿದ್ದೆ),26-35 yrs (26-35 ವರ್ಷ),Graduate (ಪದವಿ),Employed Private (ಖಾಸಗಿ ಉದ್ಯೋಗ),"25,001 – 50,000",0,2,0,0,Not Applicable - because neither ends of my trip is home. (ಅನ್ವಯಿಸುವುದಿಲ್ಲ - ಏಕೆಂದರೆ ನನ್ನ ಪ್ರವಾಸದ ಯಾವುದೇ ತುದಿಗಳು ಮನೆಯಾಗಿರುವುದಿಲ್ಲ).,
2023-08-24 11:40:23,Hitha CHOWDARY ,Metro station(ಮೆಟ್ರೋ ಸ್ಟೇಷನ್),,,Indiranagar (purple line),Deepanjali Nagar (purple line),"Deepanjali nagar, near satellite station ",Friend/Relative’s place (ಸ್ನೇಹಿತರ/ಸಂಬಂಧಿಕರ ಸ್ಥಳ),"Indranagar,  dhoopnahalli, muthyalamma temple ",Home (ಮನೆ),11:00:00,Bus + Metro (ಬಸ್+ಮೆಟ್ರೋ),60,Walk (ನಡಿಗೆ),10,< 0.5 km (<0.5 ಕೀ. ಮೀ),2,Dropped-off by friends/family members/others (ಸ್ನೇಹಿತರು/ಕುಟುಂಬದ ಸದಸ್ಯರು/ಇತರರಿಂದ ಡ್ರಾಪ್-ಆಫ್),15,1.5 km to 2 km (1.5 ರಿಂದ 2 ಕೀ. ಮೀ),7,For neither access nor egress trips (ಆಕ್ಸೆಸ್ ಟ್ರಿಪ್ ಮತ್ತು ಎಗ್ರೆಸ್ ಟ್ರಿಪ್ ಎರಡಕ್ಕೂ ಬಳಸುವುದಿಲ್ಲ),4,2,No (ಇಲ್ಲ),38,No crowding  - Most (>75%) seats occupied (ಜನಸಂದಣಿ ಇರುವುದಿಲ್ಲ - 75% ಗಿ೦ತ ಹೆಚ್ಚು ಆಸನಗಳು ತುಂಬಿರುತ್ತವೆ),Female (ಹೆಣ್ಣು),Yes (ಹೌದು),I will use same mode(s) as reported for this trip (ನಾನು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತೇನೆ),I was using same mode(s) as reported for this trip (ನಾನು ಈ ಮೊದಲು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತಿದ್ದೆ),18-25 yrs (18-25 ವರ್ಷ),12th Std. (PUC/HSE) (12ನೇ ತರಗತಿ (PUC/HSE)),Unemployed/Retired/Homemaker (ನಿರುದ್ಯೋಗಿ/ನಿವೃತ್ತ/ಮನೆಕೆಲಸ),,0,1,0,0,"No, I will not use a bicycle. (ಇಲ್ಲ, ನಾನು ಸೈಕಲ್ ಬಳಸುವುದಿಲ್ಲ).",
2023-08-24 11:49:43,Chaithanya ,Metro station(ಮೆಟ್ರೋ ಸ್ಟೇಷನ್),,,Silk Institute (green line),Rashtreeya Vidyalaya Road (green line),Chikbanavara,Work/Business place (ಕೆಲಸ/ವ್ಯಾಪಾರದ ಸ್ಥಳ),Udaipura,Home (ಮನೆ),10:30:00,Bus1 + Metro + Bus2 (ಬಸ್1+ಮೆಟ್ರೋ+ಬಸ್2),100,Walk (ನಡಿಗೆ),7,< 0.5 km (<0.5 ಕೀ. ಮೀ),60,Walk (ನಡಿಗೆ),7,< 0.5 km (<0.5 ಕೀ. ಮೀ),,For both access and egress trips (ಆಕ್ಸೆಸ್ ಟ್ರಿಪ್ ಮತ್ತು ಎಗ್ರೆಸ್ ಟ್ರಿಪ್ ಗಾಗಿ),5,9,No (ಇಲ್ಲ),60,Low crowding - All seats AND up to 25% of standing space occupied (ಕಡಿಮೆ ಜನಸಂದಣಿ - ಎಲ್ಲಾ ಆಸನಗಳು ಮತ್ತು 25% ನಿಲ್ಲುವ ಜಾಗ ತುಂಬಿರುತ್ತದೆ),Female (ಹೆಣ್ಣು),Yes (ಹೌದು),I will use same mode(s) as reported for this trip (ನಾನು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತೇನೆ),I was using same mode(s) as reported for this trip (ನಾನು ಈ ಮೊದಲು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತಿದ್ದೆ),18-25 yrs (18-25 ವರ್ಷ),Graduate (ಪದವಿ),Employed Private (ಖಾಸಗಿ ಉದ್ಯೋಗ),,0,1,0,0,"No, I will not use a bicycle. (ಇಲ್ಲ, ನಾನು ಸೈಕಲ್ ಬಳಸುವುದಿಲ್ಲ).",
2023-08-24 11:51:31,Hitha CHOWDARY ,Metro station(ಮೆಟ್ರೋ ಸ್ಟೇಷನ್),,,Indiranagar (purple line),Kengeri (purple line),"Kengeri upa nagar, nagadevanahalli",Friend/Relative’s place (ಸ್ನೇಹಿತರ/ಸಂಬಂಧಿಕರ ಸ್ಥಳ),AECS layout marathalli ,Home (ಮನೆ),10:45:00,Metro (ಮೆಟ್ರೋ),95,Ola/Uber car (ಓಲಾ/ಉಬರ್ ಕಾರು),40,> 5 km (>5 ಕೀ. ಮೀ),7,Dropped-off by friends/family members/others (ಸ್ನೇಹಿತರು/ಕುಟುಂಬದ ಸದಸ್ಯರು/ಇತರರಿಂದ ಡ್ರಾಪ್-ಆಫ್),7,1.5 km to 2 km (1.5 ರಿಂದ 2 ಕೀ. ಮೀ),2,For neither access nor egress trips (ಆಕ್ಸೆಸ್ ಟ್ರಿಪ್ ಮತ್ತು ಎಗ್ರೆಸ್ ಟ್ರಿಪ್ ಎರಡಕ್ಕೂ ಬಳಸುವುದಿಲ್ಲ),,,No (ಇಲ್ಲ),250,No crowding  - Most (>75%) seats occupied (ಜನಸಂದಣಿ ಇರುವುದಿಲ್ಲ - 75% ಗಿ೦ತ ಹೆಚ್ಚು ಆಸನಗಳು ತುಂಬಿರುತ್ತವೆ),Female (ಹೆಣ್ಣು),,I will use same mode(s) as reported for this trip (ನಾನು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತೇನೆ),I was using same mode(s) as reported for this trip (ನಾನು ಈ ಮೊದಲು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತಿದ್ದೆ),46-60 yrs (46-60 ವರ್ಷ),Graduate (ಪದವಿ),Unemployed/Retired/Homemaker (ನಿರುದ್ಯೋಗಿ/ನಿವೃತ್ತ/ಮನೆಕೆಲಸ),,1,1,1,0,"No, I will not use a bicycle. (ಇಲ್ಲ, ನಾನು ಸೈಕಲ್ ಬಳಸುವುದಿಲ್ಲ).",
2023-08-24 11:52:29,Sudeep,Metro station(ಮೆಟ್ರೋ ಸ್ಟೇಷನ್),,,Indiranagar (purple line),Trinity (purple line),Trinity near metro station ,Work/Business place (ಕೆಲಸ/ವ್ಯಾಪಾರದ ಸ್ಥಳ),"Halsur, near market ",Home (ಮನೆ),11:10:00,Metro (ಮೆಟ್ರೋ),20,Walk (ನಡಿಗೆ),3,< 0.5 km (<0.5 ಕೀ. ಮೀ),8,Walk (ನಡಿಗೆ),2,< 0.5 km (<0.5 ಕೀ. ಮೀ),,For neither access nor egress trips (ಆಕ್ಸೆಸ್ ಟ್ರಿಪ್ ಮತ್ತು ಎಗ್ರೆಸ್ ಟ್ರಿಪ್ ಎರಡಕ್ಕೂ ಬಳಸುವುದಿಲ್ಲ),,,Metro card (ಮೆಟ್ರೋ ಕಾರ್ಡ್),0,No crowding  - 50-75% of seats occupied (ಜನಸಂದಣಿ ಇರುವುದಿಲ್ಲ - 50-75% ಆಸನಗಳು ತುಂಬಿರುತ್ತವೆ),Male (ಪುರುಷ),,I will use same mode(s) as reported for this trip (ನಾನು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತೇನೆ),I was using same mode(s) as reported for this trip (ನಾನು ಈ ಮೊದಲು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತಿದ್ದೆ),18-25 yrs (18-25 ವರ್ಷ),Graduate (ಪದವಿ),Employed Private (ಖಾಸಗಿ ಉದ್ಯೋಗ),,0,1,0,0,"No, I will not use a bicycle. (ಇಲ್ಲ, ನಾನು ಸೈಕಲ್ ಬಳಸುವುದಿಲ್ಲ).",
2023-08-24 11:52:55,Haani,Metro station(ಮೆಟ್ರೋ ಸ್ಟೇಷನ್),,,Rashtreeya Vidyalaya Road (green line),Jalahalli (green line),"Yelhanka,dairy circle ",Home (ಮನೆ),Hsr layout ,Other (ಇತರೆ),11:00:00,Metro + Bus (ಮೆಟ್ರೋ+ಬಸ್),120,Auto Rickshaw (ಆಟೋರಿಕ್ಷಾ),30,> 5 km (>5 ಕೀ. ಮೀ),8,Walk (ನಡಿಗೆ),10,0.5 to 1 km (0.5 ರಿಂದ 1 ಕೀ. ಮೀ),,For neither access nor egress trips (ಆಕ್ಸೆಸ್ ಟ್ರಿಪ್ ಮತ್ತು ಎಗ್ರೆಸ್ ಟ್ರಿಪ್ ಎರಡಕ್ಕೂ ಬಳಸುವುದಿಲ್ಲ),3,5,Metro card (ಮೆಟ್ರೋ ಕಾರ್ಡ್),100,Low crowding - All seats AND up to 25% of standing space occupied (ಕಡಿಮೆ ಜನಸಂದಣಿ - ಎಲ್ಲಾ ಆಸನಗಳು ಮತ್ತು 25% ನಿಲ್ಲುವ ಜಾಗ ತುಂಬಿರುತ್ತದೆ),Female (ಹೆಣ್ಣು),Yes (ಹೌದು),I will use same mode(s) as reported for this trip (ನಾನು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತೇನೆ),I was using same mode(s) as reported for this trip (ನಾನು ಈ ಮೊದಲು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತಿದ್ದೆ),18-25 yrs (18-25 ವರ್ಷ),Graduate (ಪದವಿ),Employed Private (ಖಾಸಗಿ ಉದ್ಯೋಗ),,0,0,0,0,"No, I will not use a bicycle. (ಇಲ್ಲ, ನಾನು ಸೈಕಲ್ ಬಳಸುವುದಿಲ್ಲ).",-
2023-08-24 11:57:37,Chaithanya ,Metro station(ಮೆಟ್ರೋ ಸ್ಟೇಷನ್),,,Rashtreeya Vidyalaya Road (green line),Mahatma Gandhi Road (purple line),Commercial street ,Shopping place (ಶಾಪಿಂಗ್ ಕೇಂದ್ರ),BTM layout ,Home (ಮನೆ),11:00:00,Metro (ಮೆಟ್ರೋ),90,Auto Rickshaw (ಆಟೋರಿಕ್ಷಾ),15,4 km to 4.5 km (4 ರಿಂದ 4.5 ಕೀ. ಮೀ),9,Auto Rickshaw (ಆಟೋರಿಕ್ಷಾ),10,2 km to 2.5 km (2 ರಿಂದ 2.5 ಕೀ. ಮೀ),5,For neither access nor egress trips (ಆಕ್ಸೆಸ್ ಟ್ರಿಪ್ ಮತ್ತು ಎಗ್ರೆಸ್ ಟ್ರಿಪ್ ಎರಡಕ್ಕೂ ಬಳಸುವುದಿಲ್ಲ),,,No (ಇಲ್ಲ),110,Low crowding - All seats AND up to 25% of standing space occupied (ಕಡಿಮೆ ಜನಸಂದಣಿ - ಎಲ್ಲಾ ಆಸನಗಳು ಮತ್ತು 25% ನಿಲ್ಲುವ ಜಾಗ ತುಂಬಿರುತ್ತದೆ),Female (ಹೆಣ್ಣು),,I will use same mode(s) as reported for this trip (ನಾನು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತೇನೆ),I was not making this trip earlier (ನಾನು ಈ ಮೊದಲು ಈ ಪ್ರಯಾಣ ಮಾಡುತ್ತಿರಲಿಲ್ಲ),18-25 yrs (18-25 ವರ್ಷ),12th Std. (PUC/HSE) (12ನೇ ತರಗತಿ (PUC/HSE)),Student (ವಿದ್ಯಾರ್ಥಿ),,2,0,0,0,"No, I will not use a bicycle. (ಇಲ್ಲ, ನಾನು ಸೈಕಲ್ ಬಳಸುವುದಿಲ್ಲ).",
2023-08-24 12:00:21,Haani,Metro station(ಮೆಟ್ರೋ ಸ್ಟೇಷನ್),,,Rashtreeya Vidyalaya Road (green line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",KSR,Other (ಇತರೆ),Bit college ,School/College (ಶಾಲೆ/ಕಾಲೇಜು),11:35:00,Metro (ಮೆಟ್ರೋ),30,Auto Rickshaw (ಆಟೋರಿಕ್ಷಾ),10,1.5 km to 2 km (1.5 ರಿಂದ 2 ಕೀ. ಮೀ),7,Walk (ನಡಿಗೆ),10,0.5 to 1 km (0.5 ರಿಂದ 1 ಕೀ. ಮೀ),,For access trip only (ಆಕ್ಸೆಸ್ ಟ್ರಿಪ್ ಗಾಗಿ ಮಾತ್ರ),,,No (ಇಲ್ಲ),70,Low crowding - All seats AND up to 25% of standing space occupied (ಕಡಿಮೆ ಜನಸಂದಣಿ - ಎಲ್ಲಾ ಆಸನಗಳು ಮತ್ತು 25% ನಿಲ್ಲುವ ಜಾಗ ತುಂಬಿರುತ್ತದೆ),Female (ಹೆಣ್ಣು),,I will use same mode(s) as reported for this trip (ನಾನು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತೇನೆ),I was using same mode(s) as reported for this trip (ನಾನು ಈ ಮೊದಲು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತಿದ್ದೆ),18-25 yrs (18-25 ವರ್ಷ),Graduate (ಪದವಿ),Student (ವಿದ್ಯಾರ್ಥಿ),,0,0,0,0,"No, I will not use a bicycle. (ಇಲ್ಲ, ನಾನು ಸೈಕಲ್ ಬಳಸುವುದಿಲ್ಲ).",-
2023-08-24 12:09:16,Sudeep,Metro station(ಮೆಟ್ರೋ ಸ್ಟೇಷನ್),,,Indiranagar (purple line),"Sir.M.Visvesvaraya Stn., Central College (purple line)",SP Road ,Work/Business place (ಕೆಲಸ/ವ್ಯಾಪಾರದ ಸ್ಥಳ),"Indiranagar, 80 feet road ",Home (ಮನೆ),23:30:00,Metro + Bus (ಮೆಟ್ರೋ+ಬಸ್),45,Walk (ನಡಿಗೆ),15,1 km to 1.5 km (1 ರಿಂದ 1.5 ಕೀ. ಮೀ),8,Walk (ನಡಿಗೆ),15,1 km to 1.5 km (1 ರಿಂದ 1.5 ಕೀ. ಮೀ),,For both access and egress trips (ಆಕ್ಸೆಸ್ ಟ್ರಿಪ್ ಮತ್ತು ಎಗ್ರೆಸ್ ಟ್ರಿಪ್ ಗಾಗಿ),5,10,No (ಇಲ್ಲ),27,No crowding  - 50-75% of seats occupied (ಜನಸಂದಣಿ ಇರುವುದಿಲ್ಲ - 50-75% ಆಸನಗಳು ತುಂಬಿರುತ್ತವೆ),Male (ಪುರುಷ),,I will use same mode(s) as reported for this trip (ನಾನು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತೇನೆ),I was using same mode(s) as reported for this trip (ನಾನು ಈ ಮೊದಲು ಪ್ರಸ್ತುತ ಪ್ರಯಾಣಕ್ಕೆ ತಿಳಿಸಿದ ವಿಧಾನವನ್ನೇ ಬಳಸುತ್ತಿದ್ದೆ),18-25 yrs (18-25 ವರ್ಷ),12th Std. (PUC/HSE) (12ನೇ ತರಗತಿ (PUC/HSE)),Employed Private (ಖಾಸಗಿ ಉದ್ಯೋಗ),,0,1,0,0,"No, I will not use a bicycle. (ಇಲ್ಲ, ನಾನು ಸೈಕಲ್ ಬಳಸುವುದಿಲ್ಲ).",
